Store,Product,Space,Profit,Sales,Units
632,CROFT & BARROW,6.75,1069,92054.5,50
633,CROFT & BARROW,7.5,9442,97620.9,48
634,CROFT & BARROW,9.5,6726,114959.6,10
636,CROFT & BARROW,7.5,8757,96135.25,98
638,CROFT & BARROW,7.5,1235,75801.1,27
639,CROFT & BARROW,9.5,2205,194494.72,63
640,CROFT & BARROW,9.5,9450,115755.62,85
641,CROFT & BARROW,9.5,9016,145589.14,61
642,CROFT & BARROW,7.5,1101,83863.92,5
643,CROFT & BARROW,7.5,4283,96404,88
644,CROFT & BARROW,7.5,9229,65297.92,48
645,CROFT & BARROW,9.5,4503,89174.26,73
646,CROFT & BARROW,9.5,2658,118277.64,24
647,CROFT & BARROW,9.5,7557,134281.01,90
648,CROFT & BARROW,9.5,9655,83304.79,67
649,CROFT & BARROW,9.5,6182,96651.16,75
650,CROFT & BARROW,9.5,6158,121334.57,21
652,CROFT & BARROW,7.5,7782,141821.03,31
653,CROFT & BARROW,7.5,5767,76748.71,44
654,CROFT & BARROW,7.5,3816,88471.86,46
655,CROFT & BARROW,9.5,4665,82131.37,3
656,CROFT & BARROW,9.5,3295,114655.19,59
657,CROFT & BARROW,9.5,6482,71488.96,46
658,CROFT & BARROW,9.5,9985,65584.31,64
659,CROFT & BARROW,8.75,2909,57122.11,49
660,CROFT & BARROW,7.5,3993,72565.32,24
661,CROFT & BARROW,9.5,7879,140918.52,43
662,CROFT & BARROW,9.5,5759,105650.05,74
663,CROFT & BARROW,8,8758,118355.46,89
664,CROFT & BARROW,9.5,4152,114651.98,15
665,CROFT & BARROW,9.5,3141,122713.9,11
667,CROFT & BARROW,7.5,9271,99833.87,18
668,CROFT & BARROW,7.5,9698,75921.54,75
669,CROFT & BARROW,7.5,4753,77252.36,26
671,CROFT & BARROW,9.5,4007,154690.47,80
672,CROFT & BARROW,9.5,1536,168765.85,81
673,CROFT & BARROW,9.5,8595,81414.65,54
674,CROFT & BARROW,10.25,6256,111850.09,11
675,CROFT & BARROW,7.5,3621,60053.21,78
677,CROFT & BARROW,7.5,7405,81065.07,18
678,CROFT & BARROW,9.5,7776,103279.34,23
679,CROFT & BARROW,10.25,7211,125730.4,18
680,CROFT & BARROW,8,3785,120249.87,45
681,CROFT & BARROW,9.5,2661,120138.34,44
682,CROFT & BARROW,8.75,5545,69977.17,56
683,CROFT & BARROW,7.25,6225,59754.66,11
685,CROFT & BARROW,7.5,7270,73706.34,41
686,CROFT & BARROW,7.5,2023,88994.9,34
687,CROFT & BARROW,9.5,2857,71459.79,38
688,CROFT & BARROW,7.5,1050,98691.05,18
689,CROFT & BARROW,9.5,7670,137331.74,63
690,CROFT & BARROW,10.25,4036,137511.43,36
691,CROFT & BARROW,9.5,9956,119196.99,79
692,CROFT & BARROW,9.5,5839,167840.12,86
693,CROFT & BARROW,9.5,1361,88926.8,29
694,CROFT & BARROW,9.5,3928,151251.63,47
695,CROFT & BARROW,8,3211,105172.77,55
696,CROFT & BARROW,9.5,1257,72913.42,78
697,CROFT & BARROW,10.25,9466,94337.09,50
698,CROFT & BARROW,9.5,4906,93608.98,13
699,CROFT & BARROW,9.5,8974,112326.96,55
700,CROFT & BARROW,7.5,6664,97941.87,29
701,CROFT & BARROW,7.5,5711,65184.86,7
702,CROFT & BARROW,7.5,1807,109796.23,16
703,CROFT & BARROW,9.5,7762,143599.11,67
704,CROFT & BARROW,9.5,9188,82598.73,32
705,CROFT & BARROW,7.25,7033,57520.09,59
706,CROFT & BARROW,9.5,8060,78317.36,95
707,CROFT & BARROW,7.5,6360,82391.78,24
708,CROFT & BARROW,8,6730,73372.85,84
709,CROFT & BARROW,7.5,2994,61627.08,51
710,CROFT & BARROW,7.5,1424,87317.34,15
711,CROFT & BARROW,10.25,7992,145612.56,11
712,CROFT & BARROW,9.5,5992,147200.76,90
713,CROFT & BARROW,7.5,3588,61087.08,83
714,CROFT & BARROW,7.25,1562,64269.74,25
715,CROFT & BARROW,8,6472,90724.95,64
716,CROFT & BARROW,9.5,8541,106620.79,87
717,CROFT & BARROW,9.5,7772,112299.94,29
718,CROFT & BARROW,9.5,7948,89690.93,81
719,CROFT & BARROW,9.5,5208,101761.18,90
720,CROFT & BARROW,9.5,4260,106684.93,60
721,CROFT & BARROW,9.5,1051,78468.7,20
722,CROFT & BARROW,9.5,4206,90519.36,66
723,CROFT & BARROW,9.5,6403,73561.29,34
724,CROFT & BARROW,7.5,2480,108995.8,29
725,CROFT & BARROW,10.25,8245,89801.9,87
726,CROFT & BARROW,6.75,1578,51377.06,70
727,CROFT & BARROW,8.75,9023,78957.68,91
728,CROFT & BARROW,8.75,3736,53592.07,33
729,CROFT & BARROW,9.5,3438,119978.09,48
730,CROFT & BARROW,9.5,5104,116105.48,88
731,CROFT & BARROW,9.5,5680,175552.31,79
732,CROFT & BARROW,9.5,7160,84972.04,2
733,CROFT & BARROW,9.5,8925,190089.39,78
734,CROFT & BARROW,9.5,6560,166094.13,75
735,CROFT & BARROW,9.5,9494,129859.45,88
736,CROFT & BARROW,9.5,8567,110262.26,58
737,CROFT & BARROW,8,6052,68105.62,72
738,CROFT & BARROW,9.5,2066,81509.42,14
739,CROFT & BARROW,9.5,1091,64633.54,18
740,CROFT & BARROW,9.5,9346,122214.35,10
741,CROFT & BARROW,9.5,4138,125886.53,58
742,CROFT & BARROW,10.25,4951,126087.2,99
743,CROFT & BARROW,10.25,3894,115516.8,58
744,CROFT & BARROW,9.5,9919,87905.92,72
745,CROFT & BARROW,9.5,1816,115002.27,20
746,CROFT & BARROW,9.5,3824,128637.01,80
747,CROFT & BARROW,10.25,4068,119003.75,69
748,CROFT & BARROW,9.5,5088,87357.89,7
749,CROFT & BARROW,7.5,5844,102629.75,75
752,CROFT & BARROW,6.75,9757,54582.05,25
753,CROFT & BARROW,7.5,9097,69988.54,25
755,CROFT & BARROW,7.5,9568,83947.27,54
756,CROFT & BARROW,7.5,3906,112939.1,10
757,CROFT & BARROW,8,7225,101463.33,90
758,CROFT & BARROW,8,7847,75342.52,9
759,CROFT & BARROW,7.25,8036,65100.27,82
760,CROFT & BARROW,8,1111,79121.6,32
761,CROFT & BARROW,8,7327,76327.15,86
762,CROFT & BARROW,7.25,9813,59993.33,13
763,CROFT & BARROW,8,1014,71452.61,4
765,CROFT & BARROW,9.5,8405,126426.87,64
766,CROFT & BARROW,9.5,2818,133671.62,20
767,CROFT & BARROW,9.5,3128,146235.7,40
768,CROFT & BARROW,9.5,8167,98498.55,15
769,CROFT & BARROW,10.25,3459,142162.55,8
770,CROFT & BARROW,9.5,3824,136593.71,33
771,CROFT & BARROW,9.5,3218,137587.9,11
772,CROFT & BARROW,9.5,9212,142187.42,88
773,CROFT & BARROW,7.5,2806,60847.73,94
774,CROFT & BARROW,8.75,5877,63016.89,79
775,CROFT & BARROW,9.5,6928,83035.53,26
776,CROFT & BARROW,9.5,4652,92992.53,33
777,CROFT & BARROW,9.5,3289,84572.96,90
778,CROFT & BARROW,9.5,2357,79941.58,12
779,CROFT & BARROW,9.5,8368,133114.42,15
780,CROFT & BARROW,9.5,8116,111500.34,79
781,CROFT & BARROW,10.25,6843,192050.06,26
782,CROFT & BARROW,10.25,5615,157303.55,19
783,CROFT & BARROW,7.5,2962,92155.09,19
784,CROFT & BARROW,9.5,8022,75310.61,36
785,CROFT & BARROW,9.5,2986,73723.38,5
786,CROFT & BARROW,7.5,4548,68486.05,68
787,CROFT & BARROW,7.5,5016,83977.34,72
788,CROFT & BARROW,7.5,3301,77701.28,69
789,CROFT & BARROW,10.25,4649,94558.44,66
790,CROFT & BARROW,6.75,1320,70369.91,60
795,CROFT & BARROW,9.5,1870,112477.51,78
796,CROFT & BARROW,6.75,3374,59873.09,41
797,CROFT & BARROW,7.5,9312,52341.34,75
798,CROFT & BARROW,7.5,3830,75588.31,97
799,CROFT & BARROW,7.5,2840,83020.49,2
951,CROFT & BARROW,7.5,9678,94737.56,74
952,CROFT & BARROW,7.5,4522,81101.98,39
953,CROFT & BARROW,7.5,4023,90431.88,66
954,CROFT & BARROW,6.75,8853,78943.37,85
955,CROFT & BARROW,7.5,7156,83522.8,93
956,CROFT & BARROW,9.5,1300,158018.41,26
957,CROFT & BARROW,9.5,3106,80329.64,24
958,CROFT & BARROW,7.5,1801,65358.84,19
960,CROFT & BARROW,7.5,2539,56605.05,41
962,CROFT & BARROW,9.5,9317,160376.13,62
963,CROFT & BARROW,9.5,3675,203273.59,40
964,CROFT & BARROW,9.5,9197,173615.21,1
967,CROFT & BARROW,9.5,3400,92881.44,87
968,CROFT & BARROW,9.5,3929,87992.95,71
969,CROFT & BARROW,9.5,9051,97470.52,28
970,CROFT & BARROW,9.5,5096,138366.37,65
971,CROFT & BARROW,9.5,8557,116162.56,44
973,CROFT & BARROW,9.5,3749,143533.7,44
974,CROFT & BARROW,8,1452,62371.65,62
975,CROFT & BARROW,8,7142,89789.75,35
976,CROFT & BARROW,7.25,5315,65703.06,59
977,CROFT & BARROW,8,3266,101931.21,42
978,CROFT & BARROW,8,6543,119060.89,82
980,CROFT & BARROW,8,5687,109570.44,81
981,CROFT & BARROW,8,1677,105360.8,6
982,CROFT & BARROW,9.5,4050,116971.01,29
983,CROFT & BARROW,8,3640,114532.68,30
985,CROFT & BARROW,9.5,8927,111537.07,6
986,CROFT & BARROW,8.75,9707,64275.92,91
987,CROFT & BARROW,10.25,9489,122104.96,85
988,CROFT & BARROW,9.5,2931,114275.99,26
989,CROFT & BARROW,9.5,8378,100508.47,4
990,CROFT & BARROW,9.5,2176,117435.07,11
991,CROFT & BARROW,9.5,3314,87631.86,50
992,CROFT & BARROW,9.5,3248,75902.34,90
993,CROFT & BARROW,6.75,8117,51952.02,58
994,CROFT & BARROW,7.25,9281,45395.44,44
995,CROFT & BARROW,8.75,4095,65595.58,96
996,CROFT & BARROW,9.5,4531,95366.31,2
997,CROFT & BARROW,9.5,3987,110949.16,44
998,CROFT & BARROW,8.75,1350,66716.41,16
1002,CROFT & BARROW,8,6030,103714,38
1003,CROFT & BARROW,8,7735,100656.59,33
1004,CROFT & BARROW,8,1745,119389.58,37
1005,CROFT & BARROW,9.5,1212,119083.55,50
1006,CROFT & BARROW,8,1744,107312.23,45
1007,CROFT & BARROW,6.75,9614,55722.43,34
1008,CROFT & BARROW,8.75,3940,80337.99,14
1009,CROFT & BARROW,9.5,9236,74167.31,30
1010,CROFT & BARROW,9.5,5423,104985,94
1011,CROFT & BARROW,7.25,2249,106388.31,37
1012,CROFT & BARROW,8.75,6369,93989.42,83
1013,CROFT & BARROW,7.5,1270,85185.18,11
1014,CROFT & BARROW,9.5,9050,85854.95,94
1015,CROFT & BARROW,7.5,6997,110132.97,72
1016,CROFT & BARROW,7.5,2945,56232.14,87
1017,CROFT & BARROW,8,8760,97762.72,47
1018,CROFT & BARROW,8,2112,93650.4,82
1019,CROFT & BARROW,9.5,4727,94116.32,20
1020,CROFT & BARROW,7.25,8560,79587.89,8
1021,CROFT & BARROW,8.75,3910,109659.26,29
1022,CROFT & BARROW,8.75,1325,86111.65,48
1023,CROFT & BARROW,7.5,8548,86218.15,21
1024,CROFT & BARROW,9.5,8442,89394.62,99
1025,CROFT & BARROW,7.5,7104,89508.1,13
1026,CROFT & BARROW,7.5,3635,88807.68,97
1027,CROFT & BARROW,8.75,7413,52699.58,41
1028,CROFT & BARROW,7.5,6398,100849.62,18
1029,CROFT & BARROW,9.5,1056,83636.36,21
1030,CROFT & BARROW,9.5,2529,85943.45,18
1031,CROFT & BARROW,8,1032,91561.97,64
1032,CROFT & BARROW,7.5,2961,57652.63,68
1033,CROFT & BARROW,8.75,3862,71788.87,69
1034,CROFT & BARROW,9.5,6336,96998.14,15
1035,CROFT & BARROW,9.5,1597,84255.89,97
1036,CROFT & BARROW,7.5,8588,67673,25
1037,CROFT & BARROW,7.5,9681,60732.34,15
1038,CROFT & BARROW,8.75,7845,50159.11,43
1040,CROFT & BARROW,9.5,5065,121558.96,31
1041,CROFT & BARROW,9.5,8385,92762.64,17
1042,CROFT & BARROW,9.5,9794,99977.65,66
1043,CROFT & BARROW,8.75,3131,69803.84,87
1044,CROFT & BARROW,7.5,9283,68147.28,24
1045,CROFT & BARROW,8.75,3945,59100.81,71
1046,CROFT & BARROW,9.5,5013,99552.02,23
1047,CROFT & BARROW,9.5,9037,107172.84,91
1048,CROFT & BARROW,9.5,8110,116374.12,3
1049,CROFT & BARROW,8.75,4362,59719.16,78
1050,CROFT & BARROW,9.5,2461,116647.76,94
1051,CROFT & BARROW,10.25,6610,124975.98,12
1052,CROFT & BARROW,9.5,8545,87032.29,64
1053,CROFT & BARROW,8,7920,88347.41,25
1054,CROFT & BARROW,9.5,1467,143460.2,39
1055,CROFT & BARROW,8.75,2886,49399.72,21
1056,CROFT & BARROW,10.25,1825,120802.56,16
1057,CROFT & BARROW,9.5,7009,83968.78,7
1058,CROFT & BARROW,6.75,4710,42583.38,63
1059,CROFT & BARROW,6.75,4307,57687.42,79
1060,CROFT & BARROW,6.75,1622,44004.23,3
1062,CROFT & BARROW,8.75,5716,67923.13,27
1063,CROFT & BARROW,10.25,9440,130031.73,72
1064,CROFT & BARROW,8.75,1608,39001.01,54
1065,CROFT & BARROW,9.5,5893,71850.81,6
1066,CROFT & BARROW,8.75,9552,60953.71,6
1067,CROFT & BARROW,9.5,8631,94334.12,98
1068,CROFT & BARROW,8.75,8906,57416.21,38
1069,CROFT & BARROW,8,1905,67056.31,30
1070,CROFT & BARROW,6.75,3761,48367.37,5
1071,CROFT & BARROW,7.5,1293,79042.12,56
1072,CROFT & BARROW,8.75,3460,102629.57,10
1073,CROFT & BARROW,7.5,7142,106497.62,75
1075,CROFT & BARROW,6.75,5680,48637.81,66
1076,CROFT & BARROW,8,6857,116170.63,4
1077,CROFT & BARROW,8,3315,94241.9,66
1078,CROFT & BARROW,9.5,7509,87279.07,22
1079,CROFT & BARROW,8.75,5588,88710.95,53
1081,CROFT & BARROW,7.25,5120,71066.86,72
1082,CROFT & BARROW,7.25,3321,51913.99,67
1083,CROFT & BARROW,10.25,4617,121191.64,75
1084,CROFT & BARROW,6.75,9785,61633.29,43
1085,CROFT & BARROW,9.5,4376,103525.9,31
1086,CROFT & BARROW,8.75,8880,60643.33,99
1087,CROFT & BARROW,9.5,3838,86680.3,28
1089,CROFT & BARROW,8.75,5499,64291.59,30
1091,CROFT & BARROW,8.75,4317,64831.52,62
1092,CROFT & BARROW,7.5,9083,92479.58,90
1093,CROFT & BARROW,8.75,9611,78711.56,2
1094,CROFT & BARROW,9.5,3304,108770.89,33
1095,CROFT & BARROW,8.75,2801,100406.98,26
1096,CROFT & BARROW,10.25,9225,100668.28,78
1097,CROFT & BARROW,9.5,3988,104604.04,64
1098,CROFT & BARROW,8.75,1612,66331.75,48
1102,CROFT & BARROW,6.75,9085,42056.71,16
1103,CROFT & BARROW,9.5,8279,73144.17,43
1104,CROFT & BARROW,9.5,6933,111577.65,91
1105,CROFT & BARROW,6.75,6949,41579.72,45
1106,CROFT & BARROW,7.25,8485,64319.32,38
1107,CROFT & BARROW,6.75,9911,69612.76,99
1108,CROFT & BARROW,8,1614,116570.94,13
1109,CROFT & BARROW,6.75,2764,48559.55,31
1110,CROFT & BARROW,7.5,8008,59174.39,25
1111,CROFT & BARROW,9.5,7242,79888.74,24
1112,CROFT & BARROW,6.75,9799,45615.22,10
1113,CROFT & BARROW,9.5,6194,123997.26,27
1115,CROFT & BARROW,8.75,7747,67346.04,88
1117,CROFT & BARROW,7.25,2546,96304.55,13
1118,CROFT & BARROW,9.5,6244,98388.01,27
1119,CROFT & BARROW,8,5609,127855.15,54
1121,CROFT & BARROW,8,1965,67380.93,32
1122,CROFT & BARROW,8,2587,74901.02,59
1123,CROFT & BARROW,9.5,7877,84865,4
1124,CROFT & BARROW,9.5,8122,84920.51,9
1125,CROFT & BARROW,6.75,4170,47304.33,74
1126,CROFT & BARROW,8.75,2445,50649.6,43
1127,CROFT & BARROW,6.75,8570,70943.77,13
1128,CROFT & BARROW,6.75,2586,69228.05,46
1130,CROFT & BARROW,6.75,8820,53725.85,7
1132,CROFT & BARROW,9.5,7867,73526.08,51
1133,CROFT & BARROW,7.5,1751,76068.7,62
1134,CROFT & BARROW,7.25,5250,66311.48,39
1135,CROFT & BARROW,9.5,3547,103734.82,4
1136,CROFT & BARROW,7.25,9841,58476.85,44
1137,CROFT & BARROW,8.75,5715,96358,65
1138,CROFT & BARROW,8.75,2783,69152.6,7
1139,CROFT & BARROW,7.5,6525,56080.02,56
1140,CROFT & BARROW,7.25,2036,66152.13,27
1141,CROFT & BARROW,8.75,1660,43835.65,96
1142,CROFT & BARROW,7.5,4814,95517.63,54
1143,CROFT & BARROW,9.5,9004,90315.22,34
1144,CROFT & BARROW,7.25,5717,72090.54,18
1145,CROFT & BARROW,9.5,5953,97483.4,63
1146,CROFT & BARROW,8.75,5675,57078.07,92
1147,CROFT & BARROW,10.25,6875,142647.75,59
1149,CROFT & BARROW,7.5,9859,94470.79,37
1151,CROFT & BARROW,6.75,4041,48385.98,68
1152,CROFT & BARROW,8,1138,81691.49,86
1153,CROFT & BARROW,9.5,7605,82130.38,76
1155,CROFT & BARROW,8.75,9505,71442.17,37
1156,CROFT & BARROW,9.5,3555,141090.09,95
1157,CROFT & BARROW,10.25,1763,159893.27,61
1158,CROFT & BARROW,9.5,1076,105469.49,14
1159,CROFT & BARROW,8,6486,74707.74,58
1160,CROFT & BARROW,7.5,7253,63233.5,16
1161,CROFT & BARROW,9.5,7085,74167.9,20
1162,CROFT & BARROW,7.5,5805,73177.83,74
1163,CROFT & BARROW,8.75,8132,61651.43,63
1164,CROFT & BARROW,9.5,9853,79619.95,44
1165,CROFT & BARROW,9.5,1701,88742.95,63
1166,CROFT & BARROW,9.5,4369,93864.71,80
1167,CROFT & BARROW,8.75,2467,42552.95,46
1168,CROFT & BARROW,9.5,2625,137099.46,60
1169,CROFT & BARROW,9.5,7829,95607.72,46
1171,CROFT & BARROW,7.5,2597,49998.01,95
1172,CROFT & BARROW,8,1516,60945.59,87
1173,CROFT & BARROW,7.5,5612,66263.27,21
1174,CROFT & BARROW,9.5,8549,113797.82,66
1175,CROFT & BARROW,8.75,6614,60962.66,91
1176,CROFT & BARROW,6.75,6380,59359.12,89
1177,CROFT & BARROW,6.75,5122,39966.92,24
1178,CROFT & BARROW,9.5,9095,89647.24,46
1179,CROFT & BARROW,7.5,9807,67795.61,4
1180,CROFT & BARROW,7.5,5935,75278.49,18
1181,CROFT & BARROW,7.5,1009,78861.14,12
1182,CROFT & BARROW,9.5,4898,130698.41,24
1183,CROFT & BARROW,8.75,4582,55675.41,8
1184,CROFT & BARROW,7.5,8655,85889.54,54
1185,CROFT & BARROW,9.5,8219,98760.45,51
1186,CROFT & BARROW,7.5,1634,77374.97,70
1187,CROFT & BARROW,7.5,3943,72821.14,85
1188,CROFT & BARROW,6.75,2719,68525.37,58
1189,CROFT & BARROW,8.75,6901,74975.15,62
1190,CROFT & BARROW,9.5,8555,111359.1,52
1191,CROFT & BARROW,6.75,8142,44449.6,16
1192,CROFT & BARROW,8.75,8015,57620.71,72
1193,CROFT & BARROW,6.75,3005,54555.87,83
1194,CROFT & BARROW,8.75,3873,69111.14,100
1195,CROFT & BARROW,8.75,6040,79385.67,73
1196,CROFT & BARROW,8.75,1403,74585.23,67
1197,CROFT & BARROW,10.25,5492,94887.12,48
1198,CROFT & BARROW,8.75,4949,74378.47,64
1199,CROFT & BARROW,8.75,1163,76826.96,72
1200,CROFT & BARROW,6.75,2846,49756.85,41
1201,CROFT & BARROW,6.75,1639,65289.34,71
1202,CROFT & BARROW,6.75,5688,48326.21,64
1203,CROFT & BARROW,8.75,8898,53301.95,59
1204,CROFT & BARROW,8.75,1199,92644.13,98
1205,CROFT & BARROW,8.75,2394,61036.04,92
1207,CROFT & BARROW,6.75,1978,54277.49,100
1209,CROFT & BARROW,7.5,1636,79738.53,75
1211,CROFT & BARROW,6.75,7182,68537.36,80
1212,CROFT & BARROW,9.5,1654,95070.34,19
1215,CROFT & BARROW,8.75,4385,54862.08,56
1216,CROFT & BARROW,8.75,1715,69098.71,17
1217,CROFT & BARROW,8.75,4779,73895.43,5
1219,CROFT & BARROW,6.75,6400,40661.21,67
1221,CROFT & BARROW,9.5,8325,106015.37,49
1222,CROFT & BARROW,7.5,2517,71515.11,69
1223,CROFT & BARROW,9.5,7748,76869.16,89
1224,CROFT & BARROW,9.5,5907,122330.18,87
1225,CROFT & BARROW,8.75,3226,65071.05,68
1226,CROFT & BARROW,6.75,6178,75186.86,27
1227,CROFT & BARROW,9.5,4330,76222.32,81
1228,CROFT & BARROW,8.75,2139,68628.09,70
1229,CROFT & BARROW,7.5,6180,121882.98,98
1230,CROFT & BARROW,6.75,6465,60765.49,53
1231,CROFT & BARROW,6.75,5858,47669.73,74
1232,CROFT & BARROW,8.75,8753,65297.31,20
1233,CROFT & BARROW,7.5,4812,63150.42,94
1234,CROFT & BARROW,6.75,3977,38554.91,89
1235,CROFT & BARROW,9.5,6507,85448.15,7
1236,CROFT & BARROW,7.5,2668,48296.71,49
1237,CROFT & BARROW,9.5,8382,87067.28,80
1238,CROFT & BARROW,9.5,9690,100066.04,61
1240,CROFT & BARROW,6.75,6116,39125.73,66
1241,CROFT & BARROW,9.5,2341,118666.32,5
1242,CROFT & BARROW,6.75,9724,50627.05,92
1243,CROFT & BARROW,6.75,7321,57735.4,5
1245,CROFT & BARROW,6.75,7877,55478.14,90
1246,CROFT & BARROW,6.75,9677,42215.7,53
1247,CROFT & BARROW,6.75,8322,51878.26,27
1248,CROFT & BARROW,6.75,5512,45883.82,17
1249,CROFT & BARROW,7.5,5823,70423.94,22
1250,CROFT & BARROW,6.75,8475,53739.32,96
1253,CROFT & BARROW,9.5,6283,101557.5,68
1255,CROFT & BARROW,9.5,5834,103031.33,7
1256,CROFT & BARROW,9.5,7662,96931.51,72
1257,CROFT & BARROW,9.5,5225,117956.69,49
1261,CROFT & BARROW,8.75,2393,77731.9,42
1262,CROFT & BARROW,8,8594,85451.01,31
1264,CROFT & BARROW,9.5,4037,60264.96,18
1265,CROFT & BARROW,9.5,8975,107137.72,39
1266,CROFT & BARROW,9.5,4391,102094.8,56
1267,CROFT & BARROW,8.75,7033,54089.14,6
1268,CROFT & BARROW,10.25,7512,100080.07,61
1269,CROFT & BARROW,6.75,2508,60055.15,34
1270,CROFT & BARROW,7.5,3470,62750.57,75
1271,CROFT & BARROW,9.5,6037,103415.55,51
1272,CROFT & BARROW,9.5,9483,92376.69,62
1275,CROFT & BARROW,6.75,5868,46748.49,52
1276,CROFT & BARROW,6.75,2233,50558.99,51
1277,CROFT & BARROW,9.5,8111,121871.47,98
1279,CROFT & BARROW,6.75,9979,61911.89,35
1280,CROFT & BARROW,6.75,3318,50549.84,13
1281,CROFT & BARROW,9.5,1631,100257.44,70
1282,CROFT & BARROW,7.5,7506,86302.16,32
1283,CROFT & BARROW,9.5,3545,78112.03,95
1284,CROFT & BARROW,8.75,2728,57060.43,68
1285,CROFT & BARROW,8.75,1804,52849.8,32
1286,CROFT & BARROW,8.75,5004,54372.37,84
1287,CROFT & BARROW,6.75,3692,49065.52,14
1288,CROFT & BARROW,6.75,3203,51456.89,2
1290,CROFT & BARROW,7.5,4496,79098.34,10
1291,CROFT & BARROW,8.75,4195,75853.88,62
1292,CROFT & BARROW,7.25,5815,77575.13,77
1293,CROFT & BARROW,6.75,7732,66363.28,29
1294,CROFT & BARROW,6.75,9379,68750.54,10
1295,CROFT & BARROW,8.75,5208,55472.62,70
1300,CROFT & BARROW,8.75,3023,76429.92,95
1301,CROFT & BARROW,9.5,3511,96237.16,2
1302,CROFT & BARROW,8.75,3063,76432.28,100
1303,CROFT & BARROW,8.75,1984,51164.42,72
1304,CROFT & BARROW,8.75,8904,104842.32,60
1305,CROFT & BARROW,9.5,2053,99552.72,5
1306,CROFT & BARROW,9.5,9937,87720.15,97
1307,CROFT & BARROW,8.75,2753,76808.32,59
1308,CROFT & BARROW,8.75,9049,72071.39,17
1309,CROFT & BARROW,8.75,8356,73062.66,13
1310,CROFT & BARROW,8.75,4530,56727.77,45
1312,CROFT & BARROW,9.5,4707,117581.66,37
1313,CROFT & BARROW,9.5,3973,80338.14,81
1314,CROFT & BARROW,8.75,6904,93306.34,4
1315,CROFT & BARROW,8.75,3561,60382.68,29
1316,CROFT & BARROW,6.75,4844,56815.88,51
1317,CROFT & BARROW,9.5,6203,88648.04,29
1318,CROFT & BARROW,9.5,6666,45535.34,68
1319,CROFT & BARROW,9.5,7394,91481.15,60
1320,CROFT & BARROW,9.5,7573,62123.83,83
1322,CROFT & BARROW,9.5,8783,104089.44,42
1324,CROFT & BARROW,7.25,7736,54223.27,81
1325,CROFT & BARROW,10.25,4312,150926.63,22
1326,CROFT & BARROW,7.25,8190,53555.64,39
1327,CROFT & BARROW,7.5,9369,82705.99,16
1328,CROFT & BARROW,9.5,9651,75645.78,33
1329,CROFT & BARROW,9.5,4774,90446.61,69
1330,CROFT & BARROW,9.5,3211,117188.93,38
1331,CROFT & BARROW,9.5,6584,70293.64,94
1332,CROFT & BARROW,8.75,3923,64999.61,25
1334,CROFT & BARROW,8.75,7088,50250.39,68
1340,CROFT & BARROW,7.5,5485,57384.28,6
1342,CROFT & BARROW,8.75,8805,51828.86,84
1343,CROFT & BARROW,8.75,9673,74176.22,13
1347,CROFT & BARROW,9.5,7073,81348.18,84
1349,CROFT & BARROW,8.75,2401,54439.57,76
1350,CROFT & BARROW,8.75,8568,56748.94,16
1352,CROFT & BARROW,9.5,9974,91413.4,44
1353,CROFT & BARROW,8.75,7983,76350.77,51
1354,CROFT & BARROW,6.75,2242,48758.24,26
1355,CROFT & BARROW,10.25,6026,159082.71,99
1356,CROFT & BARROW,6.75,9089,47391.53,4
1357,CROFT & BARROW,9.5,6902,57142.02,72
1358,CROFT & BARROW,7.25,2446,73197.56,94
1359,CROFT & BARROW,6.75,7628,54325.61,89
1360,CROFT & BARROW,6.75,7298,95328.97,60
1361,CROFT & BARROW,7.25,9332,92792.64,93
1362,CROFT & BARROW,6.75,5968,77012.7,72
1363,CROFT & BARROW,7.25,2377,75775.29,4
1364,CROFT & BARROW,6.75,5319,49289.28,71
1365,CROFT & BARROW,6.75,3178,68373.2,81
1366,CROFT & BARROW,7.25,4728,54564.3,61
1367,CROFT & BARROW,6.75,7714,49447.87,57
1370,CROFT & BARROW,6.75,2564,58948.56,45
1371,CROFT & BARROW,7.25,4516,53148.04,63
1372,CROFT & BARROW,7.5,5964,44512.23,100
1373,CROFT & BARROW,6.75,1657,77540.15,97
1374,CROFT & BARROW,7.25,8959,66353.21,45
1376,CROFT & BARROW,6.75,9757,47227.27,44
1377,CROFT & BARROW,6.75,7950,72290.25,90
1378,CROFT & BARROW,6.75,1074,49245.42,33
1379,CROFT & BARROW,7.25,3479,56372.3,85
1381,CROFT & BARROW,6.75,3053,53206.91,71
1382,CROFT & BARROW,6.75,7347,81359.14,70
1383,CROFT & BARROW,7.25,6707,53959.95,23
1385,CROFT & BARROW,7.5,5465,60044.91,88
1386,CROFT & BARROW,6.75,1649,51968.21,55
1388,CROFT & BARROW,7.25,4920,48910.36,1
1389,CROFT & BARROW,8,2241,83962.2,64
1390,CROFT & BARROW,7.5,6405,55167.49,6
1391,CROFT & BARROW,6.75,6793,54816.4,99
1393,CROFT & BARROW,6.75,9777,40415.48,8
1394,CROFT & BARROW,9.5,2144,131069.21,22
1395,CROFT & BARROW,9.5,9258,72265.47,49
1396,CROFT & BARROW,8.75,2843,61354.54,30
1397,CROFT & BARROW,8.75,1818,49543.11,26
1399,CROFT & BARROW,6.75,5333,64729.01,86
1400,CROFT & BARROW,6.75,5172,43318.7,1
