"Store","Climate","VSG","Product","Space","Sales","Units","Profit","Recommended_Space","Estimated_Sales","Estimated_Profit","Estimated_Units","Lower_Limit","Upper_Limit"
1125,"COLD","ST","SKIRTS",1.171324619,511.7,26,326.376,1.171324619,511.699999976219,326.376000045808,26.0000000015759,0.75,4.5
1125,"COLD","ST","SWEATERS",1.171324619,923.52,45,493.577,1.171324619,923.519999977098,493.577000133588,45.0000000061915,0.75,4.5
1125,"COLD","ST","WOVEN TOPS",2.646937011,2256.83,160,1181.644,2.646937011,2256.83000027529,1181.64399999426,160.000000009592,1.25,5.75
1126,"COLD","ST","CAPRIS",0.924721715,145.71,6,81.778,0.924721715,145.709999964569,81.7779999975375,6.00000000006154,0,3
1126,"COLD","ST","CAREER LONG BTMS",1.543117397,566.71,24,273.514,1.543117397,566.709999920292,273.513999927479,23.9999999978909,1,4.75
1126,"COLD","ST","DENIM LONG BTMS",1.491424878,291.07,11,145.245,1.491424878,291.069999979666,145.245000001367,10.9999999990005,0.25,4.5
1126,"COLD","ST","DRESSES",0.804105839,451.79,17,261.349,0.804105839,451.79000011006,261.349000040777,17.000000002309,0.5,4.5
1126,"COLD","ST","JACKETS",0.386736618,522.31,17,232.368,0.386736618,522.310000339012,232.368000007607,17.0000000052419,0,1.75
1126,"COLD","ST","KNIT BOTTOMS",13.57215785,420.71,34,196.949,13.57215785,420.709999988749,196.948999975983,33.9999999918068,7.5,16.25
1126,"COLD","ST","KNIT TOPS",13.57215785,4036.08,362,2170.098,13.57215785,4036.07999866367,2170.09799946992,361.999999998366,7.5,20.25
1126,"COLD","ST","SKIRTS",2.368283151,351.84,20,217.456,2.368283151,351.839999994114,217.455999978479,19.9999999980022,1.25,6
1126,"COLD","ST","SWEATERS",2.368283151,601.21,32,261.162,2.368283151,601.209999902274,261.161999971344,32.0000000037776,1.25,6
1126,"COLD","ST","WOVEN TOPS",3.714203163,1419.45,94,792.932,3.714203163,1419.4499998023,792.931999869008,94.0000000109003,1.75,8
1127,"COLD","ST","CAPRIS",1.498582057,1441.56,66,698.223,1.498582057,1441.5599996926,698.222999936254,66.0000000046371,0,2.75
1127,"COLD","ST","CAREER LONG BTMS",2.505234136,1770.03,72,895.942,2.505234136,1770.02999993517,895.942000117792,72.0000000072307,0.75,4.25
1127,"COLD","ST","DENIM LONG BTMS",0.882245077,346.55,16,143.145,0.882245077,346.55000014604,143.145000000132,16.0000000021288,0,4
1127,"COLD","ST","DRESSES",1.239321663,1582.63,67,833.425,1.239321663,1582.63000016161,833.425000149383,67.0000000042134,0.25,4.5
1127,"COLD","ST","JACKETS",0.537514223,485.95,17,195.472,0.537514223,485.950000214672,195.472000086083,17.0000000075348,0,1.5
1127,"COLD","ST","KNIT BOTTOMS",9.819606127,158.93,11,69.131,9.819606127,158.930000028815,69.13099996725,11.0000000009083,6.75,14.5
1127,"COLD","ST","KNIT TOPS",9.819606127,10615.29,942,5710.313,9.819606127,10615.2900020667,5710.31300024155,941.999999839037,6.75,19.75
1127,"COLD","ST","SHORTS",0.564105033,405.03,21,193.987,0.564105033,405.029999962606,193.986999938962,20.999999987636,0,1.25
1127,"COLD","ST","SKIRTS",2.900297593,748.18,38,458.053,2.900297593,748.179999984444,458.053000012571,37.9999999989133,1.25,5.75
1127,"COLD","ST","SWEATERS",2.900297593,2674.14,138,1388.647,2.900297593,2674.13999993901,1388.64699993977,138.000000024184,1.25,5.75
1127,"COLD","ST","WOVEN TOPS",3.923094092,6646.38,418,3818.22,3.923094092,6646.38000040014,3818.22000031747,418.000000022122,1.5,7.5
1128,"COLD","ST","CAPRIS",1.190747362,724.18,33,340.199,1.190747362,724.180000072372,340.199000047347,33.0000000066578,0,2
1128,"COLD","ST","CAREER LONG BTMS",1.782304544,978.1,41,477.21,1.782304544,978.099999824959,477.210000063552,41.0000000185762,0.5,3.25
1128,"COLD","ST","DENIM LONG BTMS",0.725134611,590.84,25,240.34,0.725134611,590.840000094017,240.340000032278,24.9999999936181,0,3
1128,"COLD","ST","DRESSES",1.717424079,1467.09,59,746.509,1.717424079,1467.09000053197,746.5089999925,59.0000000030478,0.25,3.25
1128,"COLD","ST","JACKETS",0.265246608,550.73,18,204.995,0.265246608,550.730000220261,204.99500008144,17.999999991809,0,1.25
1128,"COLD","ST","KNIT BOTTOMS",7.029989231,540.21,49,231.071,7.029989231,540.209999967348,231.070999991403,48.9999999967141,4.75,10.75
1128,"COLD","ST","KNIT TOPS",7.029989231,6288.96,543,3351.739,7.029989231,6288.96000054572,3351.7389997415,543.000000106059,4.75,14.5
1128,"COLD","ST","SHORTS",0.650712901,552.31,26,295.616,0.650712901,552.310000035773,295.615999953438,25.999999993565,0,1
1128,"COLD","ST","SKIRTS",1.927331467,546.27,28,355.643,1.927331467,546.270000023979,355.643000022647,27.9999999997069,0.75,4.25
1128,"COLD","ST","SWEATERS",1.927331467,963.99,53,432.248,1.927331467,963.990000051892,432.248000017781,53.0000000052031,0.75,4.25
1128,"COLD","ST","WOVEN TOPS",2.431109197,2225.02,144,1260.21,2.431109197,2225.01999972975,1260.21000022588,143.999999995605,1,5.5
113,"COLD","ST","CAPRIS",0.475941738,628.12,30,291.865,0.475941738,628.11999956642,291.865000079315,30.0000000184487,0,2.75
113,"COLD","ST","CAREER LONG BTMS",2.721791813,1550.64,71,684.824,2.721791813,1550.64000024669,684.823999965846,70.9999999910873,1,4.5
113,"COLD","ST","DENIM LONG BTMS",0.893878076,967.59,42,389.566,0.893878076,967.590000037518,389.565999943743,41.9999999896138,0,4
113,"COLD","ST","DRESSES",1.10656454,889.6,34,478.108,1.10656454,889.6,478.108,34,0.5,4.5
113,"COLD","ST","JACKETS",0.679704294,900.77,32,320.614,0.679704294,900.770000533337,320.613999915725,32.0000000149382,0,1.5
113,"COLD","ST","KNIT BOTTOMS",10.32942303,371.42,39,135.669,10.32942303,371.419999990233,135.669000026558,39.0000000009802,6.75,14.75
113,"COLD","ST","KNIT TOPS",10.32942303,5285.82,521,2523.003,10.32942303,5285.82000021039,2523.0030002341,521.000000003395,6.75,20.25
113,"COLD","ST","SKIRTS",3.352414616,231.15,14,127.044,3.352414616,231.149999990229,127.043999959743,13.9999999979365,1.25,6
113,"COLD","ST","SWEATERS",3.352414616,2592.66,150,1148.418,3.352414616,2592.66000042671,1148.41799984686,149.999999986192,1.25,6
113,"COLD","ST","WOVEN TOPS",4.124332622,2519.55,175,1255.231,4.124332622,2519.55000007908,1255.23100014486,174.999999998821,1.5,7.75
1130,"COLD","ST","CAPRIS",0.842591585,506.08,22,261.233,0.842591585,506.079999756356,261.232999980983,22.0000000005547,0,2
1130,"COLD","ST","CAREER LONG BTMS",2.011407787,1461,59,739.177,2.011407787,1460.99999982856,739.177000100564,58.9999999843327,0.5,3
1130,"COLD","ST","DENIM LONG BTMS",2.43456772,922.09,33,456.486,2.43456772,922.089999702165,456.485999958488,32.9999999969532,0,3
1130,"COLD","ST","DRESSES",0.60770986,961.48,34,548.04,0.60770986,961.480000049275,548.040000032738,33.9999999861721,0.25,3.25
1130,"COLD","ST","JACKETS",0.238610006,552.05,18,242.53,0.238610006,552.049999788508,242.529999758169,18.0000000057561,0,1.25
1130,"COLD","ST","KNIT BOTTOMS",7.473339962,204.05,12,114.292,7.473339962,204.050000069615,114.291999980601,11.9999999992084,4.75,10.5
1130,"COLD","ST","KNIT TOPS",7.473339962,3807.19,332,2052.296,7.473339962,3807.18999993763,2052.29599996871,331.999999973514,4.75,14.25
1130,"COLD","ST","SKIRTS",1.241517689,838.82,39,551.696,1.241517689,838.819999725067,551.695999945035,39.0000000032923,0.75,4.25
1130,"COLD","ST","SWEATERS",1.241517689,748.47,36,393.791,1.241517689,748.46999967856,393.790999804369,36.0118155619089,0.75,4.25
1130,"COLD","ST","WOVEN TOPS",2.615389366,2584.22,167,1457.667,2.615389366,2584.21999980546,1457.66699970232,166.999999988881,1,5.5
1132,"COLD","ST","CAREER LONG BTMS",2.252946219,814.42,34,403.146,2.252946219,814.420000134859,403.146000004172,34.000000003462,1,4.5
1132,"COLD","ST","DENIM LONG BTMS",0.56875432,273.66,13,117.074,0.56875432,273.659999959731,117.074,12.9999999943402,0.25,4.25
1132,"COLD","ST","DRESSES",1.852271533,833.76,33,470.289,1.852271533,833.76,NA,33,0.5,4.5
1132,"COLD","ST","JACKETS",0.558567676,434.4,16,175.207,0.558567676,434.399999832505,175.206999996108,15.9999999893569,0,1.75
1132,"COLD","ST","KNIT BOTTOMS",11.48204618,181.98,15,84.638,11.48204618,181.98000001997,84.6379999974052,14.9999999963193,7.25,15.5
1132,"COLD","ST","KNIT TOPS",11.48204618,5572.86,483,2791.877,11.48204618,5572.86000031352,2791.87700025081,483.00000002817,7.25,20.25
1132,"COLD","ST","SKIRTS",3.363290474,428.3,21,272.668,3.363290474,428.300000049904,272.668000014722,20.9999999978435,1.25,6
1132,"COLD","ST","SWEATERS",3.363290474,1789.08,95,849.594,3.363290474,1789.07999960764,849.593999956192,95.0000000035075,1.25,6
1132,"COLD","ST","WOVEN TOPS",4.059377852,1547.62,111,826.123,4.059377852,1547.620000322,826.122999987007,111.000000026449,1.75,8
1133,"COLD","ST","CAPRIS",1.01526465,1020.46,46,499.333,1.01526465,1020.46000000566,499.333000035727,45.999999996281,0,2.75
1133,"COLD","ST","CAREER LONG BTMS",1.496105269,985.48,40,508.597,1.496105269,985.479999850737,508.597000059501,39.9999999868399,0.75,4.25
1133,"COLD","ST","DENIM LONG BTMS",0.479430529,536.77,24,203.997,0.479430529,536.769999973059,203.996999958927,23.999999999299,0,4
1133,"COLD","ST","DRESSES",2.528290997,1582.24,65,864.262,2.528290997,1582.24000046757,864.261999944883,64.9999999988184,0.5,4.5
1133,"COLD","ST","JACKETS",0.501991966,602.42,20,262.619,0.501991966,602.419999804457,262.618999929483,19.9999999970615,0,1.5
1133,"COLD","ST","KNIT BOTTOMS",10.1385456,252.6,23,104.993,10.1385456,252.599999959332,104.9930000221,23.0000000033414,6.75,14.75
1133,"COLD","ST","KNIT TOPS",10.1385456,5301.91,459,2872.851,10.1385456,5301.9099996598,2872.85099980254,458.999999991717,6.75,20
1133,"COLD","ST","SHORTS",0.547114839,232.41,11,124.125,0.547114839,232.409999996623,124.125000016172,11.0000000025872,0,1.25
1133,"COLD","ST","SKIRTS",2.896324433,680.77,31,440.389,2.896324433,680.769999894637,440.38899998624,31.0000000011358,1.25,5.75
1133,"COLD","ST","SWEATERS",2.896324433,1439.8,74,705.833,2.896324433,1439.80000012978,705.832999747254,74.0000000179983,1.25,5.75
1133,"COLD","ST","WOVEN TOPS",4.266931711,2414.76,156,1366.95,4.266931711,2414.75999997285,1366.94999979104,155.999999992941,1.5,7.5
1134,"COLD","ST","CAPRIS",0.799014255,289.71,13,144.316,0.799014255,289.709999994899,144.316000014227,13.0000000045511,0,2
1134,"COLD","ST","CAREER LONG BTMS",2.020558083,432.38,19,203.385,2.020558083,432.380000028335,203.384999987144,18.999999999027,0.75,3.25
1134,"COLD","ST","DENIM LONG BTMS",1.183624507,769.5,30,348.62,1.183624507,769.499999921737,348.619999941326,29.999999994772,0,3.25
1134,"COLD","ST","DRESSES",1.007570519,906.75,33,528.904,1.007570519,906.750000597503,528.903999806272,32.9999999988645,0.25,3.5
1134,"COLD","ST","JACKETS",0.371067637,563.21,17,259.57,0.371067637,563.209999601867,259.569999917474,16.999999998662,0,1.25
1134,"COLD","ST","KNIT BOTTOMS",8.515595996,221.28,18,101.946,8.515595996,221.279999976874,101.945999978892,17.9999999979395,5.25,11.25
1134,"COLD","ST","KNIT TOPS",8.515595996,3490.58,302,1936.389,8.515595996,3490.58000000715,1936.38900013723,302.000000030455,5.25,15.25
1134,"COLD","ST","SKIRTS",1.871589324,756.03,34,506.556,1.871589324,756.029999833763,506.556000026463,34.0000000035759,0.75,4.5
1134,"COLD","ST","SWEATERS",1.871589324,489.06,24,259.664,1.871589324,489.060000010489,259.6640000018,24.0000000009361,0.75,4.5
1134,"COLD","ST","WOVEN TOPS",2.080145587,1436.07,94,791.66,2.080145587,1436.07000014078,791.659999627517,94.0000000041341,1.25,5.75
1135,"COLD","ST","CAPRIS",0.714873505,464.37,19,242.144,0.714873505,464.370000178241,242.143999907411,19.0000000099004,0,2.75
1135,"COLD","ST","CAREER LONG BTMS",2.363156976,1388.37,60,671.425,2.363156976,1388.37000036646,671.42499999163,60.0000000027475,1,4.5
1135,"COLD","ST","DENIM LONG BTMS",1.113671679,274.51,11,138.261,1.113671679,274.509999905386,138.260999958763,10.9999999989158,0,4.25
1135,"COLD","ST","DRESSES",1.365544209,947.66,38,549.572,1.365544209,947.65999987325,549.57199997254,37.9999999930794,0.5,4.5
1135,"COLD","ST","JACKETS",0.509918407,878.03,29,356.172,0.509918407,878.030000238898,356.172000050586,29.0000000125573,0,1.5
1135,"COLD","ST","KNIT BOTTOMS",10.64161441,492.55,41,220.611,10.64161441,492.55000002118,220.610999983482,41.0000000005573,7,15
1135,"COLD","ST","KNIT TOPS",10.64161441,6252.99,571,3268.255,10.64161441,6252.99000028555,3268.25499982879,570.999999991756,7,20.25
1135,"COLD","ST","SKIRTS",3.028643711,759.13,40,481.724,3.028643711,759.129999914545,481.724000003622,40.0000000018682,1.25,6
1135,"COLD","ST","SWEATERS",3.028643711,2281.89,117,1166.519,3.028643711,2281.89000040221,1166.5189998804,116.999999976965,1.25,6
1135,"COLD","ST","WOVEN TOPS",4.322577103,3145.76,207,1694.286,4.322577103,3145.75999961507,1694.28599993407,207.00000001688,1.5,7.75
1136,"COLD","ST","CAPRIS",0.672919566,289.63,11,165.423,0.672919566,289.630000058546,165.423000050168,11.000000003199,0,2
1136,"COLD","ST","CAREER LONG BTMS",1.804866407,266.74,11,131.058,1.804866407,266.740000055949,131.058000002486,11.0000000008767,0.5,3.25
1136,"COLD","ST","DENIM LONG BTMS",1.045428611,121.38,5,58.06,1.045428611,121.380000001447,58.0600000042717,5.00000000155019,0,3
1136,"COLD","ST","DRESSES",0.970926802,640.29,24,350.166,0.970926802,640.289999915901,350.165999939486,24.0000000051933,0.25,3.25
1136,"COLD","ST","JACKETS",0.509496243,457.77,16,177.083,0.509496243,457.770000208116,177.083000092188,15.9999999990853,0,1.25
1136,"COLD","ST","KNIT BOTTOMS",8.036582243,178.45,15,84.99,8.036582243,178.450000019999,84.9899999826317,15.0000000023011,5,10.75
1136,"COLD","ST","KNIT TOPS",8.036582243,2792.82,224,1521.533,8.036582243,2792.82000006607,1521.53300003831,223.999999999108,5,14.75
1136,"COLD","ST","SKIRTS",1.920224047,350.27,15,243.567,1.920224047,350.270000047681,243.567000039854,14.9999999975429,0.75,4.25
1136,"COLD","ST","SWEATERS",1.920224047,465.72,20,264.528,1.920224047,465.720000080922,264.527999953875,20.0000000009588,0.75,4.25
1136,"COLD","ST","WOVEN TOPS",2.309556081,1402.99,92,770.323,2.309556081,1402.99000002354,770.323000079933,91.9999999973464,1,5.5
1137,"COLD","ST","CAREER LONG BTMS",1.299196879,724.42,30,352.278,1.299196879,724.419999722301,352.278000108041,30.0000000028906,0.75,3.5
1137,"COLD","ST","DENIM LONG BTMS",0.534963421,398.7,13,222.416,0.534963421,398.699999828146,222.416,13.0000000070632,0,3.25
1137,"COLD","ST","DRESSES",1.161046984,814.54,33,421.424,1.161046984,814.54,NA,33,0.25,3.5
1137,"COLD","ST","JACKETS",0.48499431,548.28,20,209.627,0.48499431,548.279999725734,209.62700005297,20.0000000099167,0,1.25
1137,"COLD","ST","KNIT BOTTOMS",9.229588685,132.45,13,58.255,9.229588685,132.449999999409,58.2550000011171,12.9999999974917,5.25,11.5
1137,"COLD","ST","KNIT TOPS",9.229588685,3230.56,282,1779.081,9.229588685,3230.55999967606,1779.08100016536,281.999999996671,5.25,15.75
1137,"COLD","ST","SKIRTS",2.345608844,358.84,18,227.802,2.345608844,358.839999950652,227.8020000009,18.0000000021043,1,4.75
1137,"COLD","ST","SWEATERS",2.345608844,701.34,36,365.632,2.345608844,701.339999817486,365.632000033602,36.0000000016755,1,4.75
1137,"COLD","ST","WOVEN TOPS",2.404396033,1044.05,75,548.28,2.404396033,1044.05000006077,548.279999905859,74.9999999706433,1.25,6
1138,"COLD","ST","CAPRIS",1.0203302,371.8,16,190.249,1.0203302,371.799999970165,190.249000003711,16.000000002778,0,2
1138,"COLD","ST","CAREER LONG BTMS",1.285659195,501.82,20,256.026,1.285659195,501.820000077954,256.026000078837,19.9999999937175,0.5,3.25
1138,"COLD","ST","DENIM LONG BTMS",1.005230176,439.84,13,256.662,1.005230176,439.840000058819,256.661999963954,13.0000000007207,0,3
1138,"COLD","ST","DRESSES",0.987973006,349.56,13,195.521,0.987973006,349.559999963943,195.521000007015,13.0000000019558,0.25,3.25
1138,"COLD","ST","JACKETS",0.342986262,582.06,18,257.126,0.342986262,582.060000163935,257.126000132967,17.9999999956364,0,1.25
1138,"COLD","ST","KNIT BOTTOMS",7.836912509,99.76,12,33.936,7.836912509,99.7599999899373,33.9360000135671,12.0000000033527,5,11
1138,"COLD","ST","KNIT TOPS",7.836912509,1975.51,149,1065.97,7.836912509,1975.51000022543,1065.9700003941,148.999999974507,5,14.75
1138,"COLD","ST","SKIRTS",1.960845987,183.16,8,125.65,1.960845987,183.160000012641,125.649999986732,8.00000000205233,0.75,4.25
1138,"COLD","ST","SWEATERS",1.960845987,508.82,23,265.513,1.960845987,508.819999948998,265.512999952815,23.0000000033172,0.75,4.25
1138,"COLD","ST","WOVEN TOPS",3.041576283,1189.47,74,694.28,3.041576283,1189.46999988686,694.280000001089,73.9999999942954,1.25,5.5
1139,"COLD","ST","CAPRIS",1.064186456,740.38,30,398.632,1.064186456,740.379999703512,398.632000087151,30.0000000038176,0,3
1139,"COLD","ST","CAREER LONG BTMS",2.141543536,1335.73,54,674.544,2.141543536,1335.72999974651,674.543999943577,54.0000000165193,1.25,4.75
1139,"COLD","ST","DENIM LONG BTMS",1.904472296,1376.66,54,667.148,1.904472296,1376.66000009959,667.148000075762,53.9999999980734,0.25,5
1139,"COLD","ST","DRESSES",1.96637423,1013.57,40,521.97,1.96637423,1013.56999994114,521.970000001222,40.0000000030721,0.5,4.5
1139,"COLD","ST","JACKETS",0.927211961,405.32,13,165.655,0.927211961,405.319999974915,165.655000077463,12.9999999980213,0,2
1139,"COLD","ST","KNIT BOTTOMS",13.65135224,389.43,50,128.536,13.65135224,389.429999951172,128.535999988418,50.0000000005714,8.75,18.75
1139,"COLD","ST","KNIT TOPS",13.65135224,5348.69,489,2805.007,13.65135224,5348.68999999483,2805.00699949991,489.000000013716,8.75,20.25
1139,"COLD","ST","SHORTS",0.529459103,260.56,13,136.595,0.529459103,260.56000010553,136.594999991111,13.0000000002144,0,1.25
1139,"COLD","ST","SKIRTS",3.401972296,767.89,36,505.693,3.401972296,767.89000009969,505.693000012882,35.9999999978693,1.5,6
1139,"COLD","ST","SWEATERS",3.401972296,1423.39,70,766.486,3.401972296,1423.38999985603,766.485999828654,70.0000000188574,1.5,6
1139,"COLD","ST","WOVEN TOPS",4.36342788,2915.18,182,1583.616,4.36342788,2915.17999965181,1583.61599989016,181.99999996981,2,8
114,"COLD","ST","CAPRIS",0.773630626,595.48,26,306.491,0.773630626,595.480000084105,306.491000015938,26.0000000052215,0,2.75
114,"COLD","ST","CAREER LONG BTMS",2.238002881,1617.67,66,822.741,2.238002881,1617.66999977932,822.740999981104,66.000000000599,0.75,4.25
114,"COLD","ST","DENIM LONG BTMS",0.854894347,1165.11,45,531.216,0.854894347,1165.11000002283,531.215999871792,44.9999999874552,0,4
114,"COLD","ST","DRESSES",1.090559138,886.76,31,513.615,1.090559138,886.759999898791,513.615000039141,30.9999999964586,0.5,4.5
114,"COLD","ST","JACKETS",0.433948271,527.43,19,193.648,0.433948271,527.429999961673,193.647999879562,19.0000000101295,0,1.5
114,"COLD","ST","KNIT BOTTOMS",10.68455406,228.98,20,107.311,10.68455406,228.980000028371,107.311000007915,19.9999999968727,6.75,14.75
114,"COLD","ST","KNIT TOPS",10.68455406,4292.47,405,2256.01,10.68455406,4292.47000028844,2256.0099993375,404.999999995172,6.75,20
114,"COLD","ST","SKIRTS",2.852356614,306.01,15,187.052,2.852356614,306.010000004324,187.052000015505,14.9999999985928,1.25,5.75
114,"COLD","ST","SWEATERS",2.852356614,1333.74,59,763.315,2.852356614,1333.74000002022,763.314999945642,58.9999999913947,1.25,5.75
114,"COLD","ST","WOVEN TOPS",4.311853046,2747.1,173,1534.388,4.311853046,2747.10000026228,1534.38800006394,172.999999976042,1.5,7.5
1140,"COLD","ST","CAPRIS",0.707361362,452.66,19,236.178,0.707361362,452.660000187168,236.178000073722,18.9999999905721,0,2
1140,"COLD","ST","CAREER LONG BTMS",1.648756781,782.24,31,405.509,1.648756781,782.240000132429,405.509000072514,30.9999999964217,0.5,3.25
1140,"COLD","ST","DENIM LONG BTMS",0.96769138,1135.25,43,551.762,0.96769138,1135.24999933222,551.76199992316,42.9999999888775,0,3
1140,"COLD","ST","DRESSES",1.980085895,1130.15,43,567.244,1.980085895,1130.150000211,567.243999976222,43.0000000039854,0.25,3.25
1140,"COLD","ST","JACKETS",0.383921037,443.67,14,205.525,0.383921037,443.669999886844,205.525000028255,14.0000000031879,0,1.25
1140,"COLD","ST","KNIT BOTTOMS",7.699457505,462.07,40,211.181,7.699457505,462.069999970644,211.180999978085,40.0000000022053,5,10.75
1140,"COLD","ST","KNIT TOPS",7.699457505,3502.56,306,1950.427,7.699457505,3502.55999992998,1950.42700008588,305.999999978262,5,14.75
